timestamp	open	high	low	close	volume	oi
2023-05-12T15:29:00+05:30	1183.0	1183.9	1182.0	1182.6	26146	0
2023-05-12T15:28:00+05:30	1183.0	1183.9	1182.15	1183.4	38554	0
2023-05-12T15:27:00+05:30	1183.8	1184.05	1182.7	1182.85	45672	0
2023-05-12T15:26:00+05:30	1184.05	1184.1	1183.85	1183.9	52180	0
2023-05-12T15:25:00+05:30	1183.7	1184.1	1183.65	1184.1	38874	0
2023-05-12T15:24:00+05:30	1183.7	1183.8	1183.6	1183.7	54896	0
2023-05-12T15:23:00+05:30	1183.65	1183.9	1183.65	1183.75	45088	0
2023-05-12T15:22:00+05:30	1183.1	1183.7	1183.1	1183.65	41700	0
2023-05-12T15:21:00+05:30	1183.4	1183.45	1183.0	1183.1	45482	0
2023-05-12T15:20:00+05:30	1183.7	1183.9	1183.4	1183.4	99534	0
2023-05-12T15:19:00+05:30	1183.8	1183.9	1183.6	1183.75	57654	0
2023-05-12T15:18:00+05:30	1183.4	1184.0	1183.4	1183.7	48672	0
2023-05-12T15:17:00+05:30	1183.9	1183.9	1183.4	1183.4	50118	0
2023-05-12T15:16:00+05:30	1184.0	1184.0	1183.9	1183.9	47838	0
2023-05-12T15:15:00+05:30	1183.95	1184.1	1183.7	1184.0	33836	0
2023-05-12T15:14:00+05:30	1184.1	1184.15	1183.9	1183.95	55586	0
2023-05-12T15:13:00+05:30	1183.8	1184.2	1183.75	1184.1	43018	0
2023-05-12T15:12:00+05:30	1184.05	1184.1	1183.7	1183.8	39610	0
2023-05-12T15:11:00+05:30	1184.6	1184.6	1184.05	1184.1	73776	0
2023-05-12T15:10:00+05:30	1184.25	1184.4	1183.8	1184.35	36708	0
2023-05-12T15:09:00+05:30	1183.8	1183.85	1183.55	1183.65	38106	0
2023-05-12T15:08:00+05:30	1184.65	1184.75	1183.8	1183.8	43976	0
2023-05-12T15:07:00+05:30	1184.8	1185.3	1184.4	1184.75	96054	0
2023-05-12T15:06:00+05:30	1184.4	1185.1	1184.35	1184.6	81252	0
2023-05-12T15:05:00+05:30	1183.6	1184.4	1183.4	1184.35	46706	0
2023-05-12T15:04:00+05:30	1184.6	1184.6	1183.6	1183.6	52070	0
2023-05-12T15:03:00+05:30	1184.75	1185.1	1184.5	1184.6	68404	0
2023-05-12T15:02:00+05:30	1184.35	1184.8	1183.9	1184.75	40404	0
2023-05-12T15:01:00+05:30	1183.9	1184.6	1183.7	1184.35	44318	0
2023-05-12T15:00:00+05:30	1184.35	1185.3	1183.7	1183.7	88124	0
2023-05-12T14:59:00+05:30	1183.9	1185.5	1183.9	1185.3	103770	0
2023-05-12T14:58:00+05:30	1182.7	1183.9	1182.7	1183.9	81060	0
2023-05-12T14:57:00+05:30	1182.45	1182.8	1182.4	1182.7	24768	0
2023-05-12T14:56:00+05:30	1181.4	1182.9	1181.4	1182.4	93316	0
2023-05-12T14:55:00+05:30	1181.0	1181.4	1180.5	1181.4	16328	0
2023-05-12T14:54:00+05:30	1180.6	1181.2	1180.5	1181.0	18702	0
2023-05-12T14:53:00+05:30	1181.0	1181.35	1180.2	1180.6	75178	0
2023-05-12T14:52:00+05:30	1181.4	1181.95	1180.8	1181.0	30914	0
2023-05-12T14:51:00+05:30	1181.0	1181.2	1180.65	1180.9	15126	0
2023-05-12T14:50:00+05:30	1181.0	1181.3	1180.55	1181.0	7366	0
2023-05-12T14:49:00+05:30	1180.3	1182.6	1180.3	1181.0	72080	0
2023-05-12T14:48:00+05:30	1179.9	1181.3	1179.3	1181.3	36638	0
2023-05-12T14:47:00+05:30	1179.05	1179.95	1178.5	1179.9	20482	0
2023-05-12T14:46:00+05:30	1180.65	1180.8	1178.3	1178.5	68656	0
2023-05-12T14:45:00+05:30	1180.95	1181.0	1180.2	1180.65	10708	0
2023-05-12T14:44:00+05:30	1181.05	1181.1	1180.6	1181.0	5862	0
2023-05-12T14:43:00+05:30	1180.8	1181.1	1180.6	1181.05	22908	0
2023-05-12T14:42:00+05:30	1180.9	1181.0	1180.6	1180.8	7472	0
2023-05-12T14:41:00+05:30	1181.4	1181.4	1180.55	1180.7	8206	0
2023-05-12T14:40:00+05:30	1181.15	1181.5	1181.1	1181.1	7112	0
2023-05-12T14:39:00+05:30	1181.2	1181.5	1181.1	1181.15	10422	0
2023-05-12T14:38:00+05:30	1181.05	1181.2	1180.9	1181.2	8558	0
2023-05-12T14:37:00+05:30	1180.3	1181.05	1180.05	1181.0	14450	0
2023-05-12T14:36:00+05:30	1180.55	1180.75	1180.05	1180.3	11254	0
2023-05-12T14:35:00+05:30	1180.5	1180.8	1180.05	1180.4	7002	0
2023-05-12T14:34:00+05:30	1180.4	1180.6	1179.9	1180.1	11958	0
2023-05-12T14:33:00+05:30	1180.55	1180.7	1179.85	1179.9	10880	0
2023-05-12T14:32:00+05:30	1180.85	1181.0	1180.2	1180.55	6788	0
2023-05-12T14:31:00+05:30	1181.0	1181.0	1180.55	1180.9	6504	0
2023-05-12T14:30:00+05:30	1180.0	1181.1	1179.6	1181.0	12456	0
2023-05-12T14:29:00+05:30	1181.65	1181.65	1179.6	1179.6	50750	0
2023-05-12T14:28:00+05:30	1181.9	1181.9	1181.3	1181.3	11652	0
2023-05-12T14:27:00+05:30	1181.6	1181.85	1181.25	1181.85	6256	0
2023-05-12T14:26:00+05:30	1181.7	1181.8	1181.3	1181.55	6138	0
2023-05-12T14:25:00+05:30	1181.6	1181.85	1181.3	1181.7	3454	0
2023-05-12T14:24:00+05:30	1181.5	1181.7	1181.25	1181.6	13156	0
2023-05-12T14:23:00+05:30	1181.5	1181.9	1181.25	1181.5	9440	0
2023-05-12T14:22:00+05:30	1181.9	1181.95	1181.75	1181.8	6536	0
2023-05-12T14:21:00+05:30	1181.95	1181.95	1181.55	1181.9	6934	0
2023-05-12T14:20:00+05:30	1181.75	1182.1	1181.75	1181.95	6758	0
2023-05-12T14:19:00+05:30	1181.5	1181.9	1181.25	1181.9	11582	0
2023-05-12T14:18:00+05:30	1181.4	1181.6	1181.25	1181.5	7470	0
2023-05-12T14:17:00+05:30	1181.4	1181.9	1181.3	1181.4	8186	0
2023-05-12T14:16:00+05:30	1181.95	1182.0	1181.3	1181.7	8634	0
2023-05-12T14:15:00+05:30	1182.35	1182.45	1181.7	1181.8	21796	0
2023-05-12T14:14:00+05:30	1182.45	1182.65	1182.2	1182.35	16786	0
2023-05-12T14:13:00+05:30	1182.45	1182.6	1182.45	1182.45	7112	0
2023-05-12T14:12:00+05:30	1182.4	1182.6	1182.2	1182.6	5920	0
2023-05-12T14:11:00+05:30	1182.2	1182.4	1182.0	1182.4	6824	0
2023-05-12T14:10:00+05:30	1183.1	1183.1	1182.0	1182.0	15108	0
2023-05-12T14:09:00+05:30	1183.0	1183.1	1182.6	1183.1	4050	0
2023-05-12T14:08:00+05:30	1183.2	1183.4	1182.45	1182.6	21358	0
2023-05-12T14:07:00+05:30	1183.1	1183.5	1182.7	1183.2	26194	0
2023-05-12T14:06:00+05:30	1182.6	1183.15	1182.45	1183.1	19546	0
2023-05-12T14:05:00+05:30	1182.6	1182.95	1182.1	1182.5	33588	0
2023-05-12T14:04:00+05:30	1181.9	1182.9	1181.9	1182.9	36202	0
2023-05-12T14:03:00+05:30	1181.7	1182.0	1181.7	1181.9	12046	0
2023-05-12T14:02:00+05:30	1181.5	1181.9	1181.3	1181.75	15094	0
2023-05-12T14:01:00+05:30	1181.3	1181.5	1181.0	1181.5	12578	0
2023-05-12T14:00:00+05:30	1181.7	1181.7	1181.0	1181.4	13154	0
2023-05-12T13:59:00+05:30	1182.0	1182.0	1181.6	1181.7	16034	0
2023-05-12T13:58:00+05:30	1181.6	1182.0	1181.4	1182.0	17546	0
2023-05-12T13:57:00+05:30	1181.7	1182.0	1181.5	1181.7	43256	0
2023-05-12T13:56:00+05:30	1181.3	1181.7	1181.0	1181.7	19412	0
2023-05-12T13:55:00+05:30	1181.2	1181.45	1180.8	1181.4	13282	0
2023-05-12T13:54:00+05:30	1180.3	1181.4	1180.1	1181.2	42804	0
2023-05-12T13:53:00+05:30	1179.9	1180.3	1179.7	1180.3	13890	0
2023-05-12T13:52:00+05:30	1179.1	1179.85	1179.1	1179.85	22940	0
2023-05-12T13:51:00+05:30	1178.9	1179.1	1178.9	1179.1	4870	0
2023-05-12T13:50:00+05:30	1179.3	1179.3	1178.9	1179.1	2810	0
2023-05-12T13:49:00+05:30	1179.4	1179.4	1178.9	1178.9	4890	0
2023-05-12T13:48:00+05:30	1179.4	1179.6	1179.3	1179.5	3592	0
2023-05-12T13:47:00+05:30	1179.4	1179.4	1179.2	1179.4	3702	0
2023-05-12T13:46:00+05:30	1179.55	1179.55	1179.0	1179.3	6028	0
2023-05-12T13:45:00+05:30	1179.4	1179.55	1179.1	1179.5	2698	0
2023-05-12T13:44:00+05:30	1179.45	1179.8	1179.1	1179.4	6438	0
2023-05-12T13:43:00+05:30	1179.6	1180.0	1179.4	1179.45	7568	0
2023-05-12T13:42:00+05:30	1180.0	1180.05	1179.6	1179.6	8178	0
2023-05-12T13:41:00+05:30	1180.0	1180.05	1179.6	1180.0	6654	0
2023-05-12T13:40:00+05:30	1179.6	1180.0	1179.4	1179.7	9558	0
2023-05-12T13:39:00+05:30	1179.5	1179.6	1179.35	1179.6	5616	0
2023-05-12T13:38:00+05:30	1179.4	1179.5	1179.35	1179.4	3124	0
2023-05-12T13:37:00+05:30	1178.6	1179.4	1178.55	1179.35	6278	0
2023-05-12T13:36:00+05:30	1178.15	1178.6	1178.15	1178.55	3648	0
2023-05-12T13:35:00+05:30	1178.3	1178.55	1178.1	1178.15	11352	0
2023-05-12T13:34:00+05:30	1178.5	1178.5	1178.2	1178.3	5256	0
2023-05-12T13:33:00+05:30	1178.6	1178.7	1178.5	1178.5	8736	0
2023-05-12T13:32:00+05:30	1178.8	1178.8	1178.5	1178.6	7546	0
2023-05-12T13:31:00+05:30	1178.7	1178.9	1178.7	1178.75	3878	0
2023-05-12T13:30:00+05:30	1178.9	1178.9	1178.65	1178.7	6306	0
2023-05-12T13:29:00+05:30	1179.05	1179.05	1178.7	1178.9	5282	0
2023-05-12T13:28:00+05:30	1179.2	1179.2	1178.75	1178.85	5540	0
2023-05-12T13:27:00+05:30	1179.1	1179.6	1179.1	1179.2	9952	0
2023-05-12T13:26:00+05:30	1179.6	1179.6	1179.1	1179.1	6162	0
2023-05-12T13:25:00+05:30	1179.7	1179.7	1179.55	1179.6	3754	0
2023-05-12T13:24:00+05:30	1179.65	1179.85	1179.6	1179.6	3610	0
2023-05-12T13:23:00+05:30	1179.5	1179.85	1179.5	1179.65	13260	0
2023-05-12T13:22:00+05:30	1179.5	1179.5	1179.4	1179.5	3714	0
2023-05-12T13:21:00+05:30	1179.5	1179.5	1179.4	1179.5	3474	0
2023-05-12T13:20:00+05:30	1179.1	1179.5	1178.95	1179.5	8720	0
2023-05-12T13:19:00+05:30	1179.5	1179.5	1178.95	1178.95	5830	0
2023-05-12T13:18:00+05:30	1179.15	1179.5	1179.0	1179.5	7974	0
2023-05-12T13:17:00+05:30	1179.0	1179.3	1178.95	1179.15	5002	0
2023-05-12T13:16:00+05:30	1179.05	1179.1	1178.9	1179.0	9838	0
2023-05-12T13:15:00+05:30	1179.1	1179.3	1179.0	1179.0	4562	0
2023-05-12T13:14:00+05:30	1179.5	1179.5	1179.1	1179.1	12070	0
2023-05-12T13:13:00+05:30	1179.5	1179.6	1179.4	1179.55	2878	0
