timestamp	open	high	low	close	volume	oi
2024-08-06T15:29:00+05:30	1457.9	1459.0	1457.0	1457.8	15908	0
2024-08-06T15:28:00+05:30	1459.2	1459.2	1456.8	1457.2	43260	0
2024-08-06T15:27:00+05:30	1457.45	1459.9	1457.45	1459.4	84958	0
2024-08-06T15:26:00+05:30	1457.0	1457.5	1456.9	1457.4	51496	0
2024-08-06T15:25:00+05:30	1456.65	1457.0	1456.5	1456.85	40616	0
2024-08-06T15:24:00+05:30	1455.6	1456.9	1455.6	1456.65	46240	0
2024-08-06T15:23:00+05:30	1455.4	1455.6	1455.3	1455.6	54692	0
2024-08-06T15:22:00+05:30	1456.9	1457.1	1455.35	1455.4	42258	0
2024-08-06T15:21:00+05:30	1456.45	1457.05	1455.7	1456.8	47152	0
2024-08-06T15:20:00+05:30	1456.65	1457.1	1456.2	1456.5	75302	0
2024-08-06T15:19:00+05:30	1455.45	1457.1	1455.45	1456.55	63584	0
2024-08-06T15:18:00+05:30	1455.8	1455.8	1454.6	1455.45	107848	0
2024-08-06T15:17:00+05:30	1454.9	1456.0	1454.4	1455.8	58704	0
2024-08-06T15:16:00+05:30	1455.3	1455.5	1454.5	1454.75	54602	0
2024-08-06T15:15:00+05:30	1455.45	1456.75	1455.1	1455.3	62756	0
2024-08-06T15:14:00+05:30	1455.65	1456.0	1455.4	1455.4	34672	0
2024-08-06T15:13:00+05:30	1455.35	1456.55	1454.7	1455.65	60080	0
2024-08-06T15:12:00+05:30	1454.4	1455.5	1454.4	1455.15	47738	0
2024-08-06T15:11:00+05:30	1454.3	1454.5	1454.0	1454.3	62830	0
2024-08-06T15:10:00+05:30	1455.45	1455.95	1454.1	1454.2	36982	0
2024-08-06T15:09:00+05:30	1454.8	1455.6	1454.4	1455.45	53816	0
2024-08-06T15:08:00+05:30	1454.5	1455.2	1453.8	1454.5	56414	0
2024-08-06T15:07:00+05:30	1455.5	1455.75	1454.05	1454.5	67306	0
2024-08-06T15:06:00+05:30	1457.0	1457.0	1455.35	1455.5	52170	0
2024-08-06T15:05:00+05:30	1457.1	1457.5	1456.5	1457.05	44412	0
2024-08-06T15:04:00+05:30	1456.6	1457.3	1456.3	1457.05	53190	0
2024-08-06T15:03:00+05:30	1456.5	1457.8	1456.3	1456.6	57208	0
2024-08-06T15:02:00+05:30	1457.4	1458.4	1456.4	1456.5	41790	0
2024-08-06T15:01:00+05:30	1455.4	1457.5	1455.4	1457.0	86280	0
2024-08-06T15:00:00+05:30	1456.4	1457.6	1455.0	1455.3	62184	0
2024-08-06T14:59:00+05:30	1455.7	1458.25	1455.5	1456.5	55174	0
2024-08-06T14:58:00+05:30	1455.8	1456.75	1455.25	1455.7	21672	0
2024-08-06T14:57:00+05:30	1455.9	1456.6	1455.0	1455.4	43812	0
2024-08-06T14:56:00+05:30	1458.5	1458.5	1455.3	1455.9	52294	0
2024-08-06T14:55:00+05:30	1454.9	1458.65	1454.55	1458.5	86354	0
2024-08-06T14:54:00+05:30	1451.45	1454.9	1451.45	1454.9	56640	0
2024-08-06T14:53:00+05:30	1452.5	1452.65	1451.3	1451.5	31676	0
2024-08-06T14:52:00+05:30	1453.75	1454.35	1452.55	1452.8	21482	0
2024-08-06T14:51:00+05:30	1454.4	1454.8	1453.6	1453.75	29264	0
2024-08-06T14:50:00+05:30	1454.2	1455.5	1454.0	1454.4	31170	0
2024-08-06T14:49:00+05:30	1452.85	1454.8	1452.65	1454.2	30538	0
2024-08-06T14:48:00+05:30	1453.0	1453.0	1451.7	1452.9	67946	0
2024-08-06T14:47:00+05:30	1454.0	1454.2	1452.85	1452.85	66748	0
2024-08-06T14:46:00+05:30	1456.65	1456.7	1454.0	1454.0	34608	0
2024-08-06T14:45:00+05:30	1455.5	1456.7	1455.2	1456.45	47170	0
2024-08-06T14:44:00+05:30	1455.9	1455.9	1455.35	1455.5	15924	0
2024-08-06T14:43:00+05:30	1456.5	1456.5	1455.8	1455.9	11182	0
2024-08-06T14:42:00+05:30	1457.05	1457.4	1456.15	1456.5	15654	0
2024-08-06T14:41:00+05:30	1457.5	1457.5	1457.0	1457.1	21524	0
2024-08-06T14:40:00+05:30	1457.4	1458.4	1457.15	1457.5	17632	0
2024-08-06T14:39:00+05:30	1457.9	1458.0	1457.1	1457.4	21932	0
2024-08-06T14:38:00+05:30	1458.3	1459.2	1457.7	1457.7	25790	0
2024-08-06T14:37:00+05:30	1458.35	1458.9	1457.95	1458.3	24046	0
2024-08-06T14:36:00+05:30	1457.9	1458.35	1456.55	1458.35	20940	0
2024-08-06T14:35:00+05:30	1457.5	1457.9	1457.0	1457.9	19932	0
2024-08-06T14:34:00+05:30	1457.45	1458.6	1457.4	1457.5	20054	0
2024-08-06T14:33:00+05:30	1456.5	1457.85	1456.45	1457.45	55934	0
2024-08-06T14:32:00+05:30	1456.5	1457.1	1456.25	1456.5	56848	0
2024-08-06T14:31:00+05:30	1457.0	1457.4	1456.25	1456.35	55370	0
2024-08-06T14:30:00+05:30	1458.45	1458.5	1457.0	1457.0	18796	0
2024-08-06T14:29:00+05:30	1458.7	1458.7	1457.8	1458.5	26706	0
2024-08-06T14:28:00+05:30	1459.8	1459.8	1458.2	1458.7	10702	0
2024-08-06T14:27:00+05:30	1460.3	1460.3	1459.15	1459.8	16430	0
2024-08-06T14:26:00+05:30	1460.0	1460.95	1459.8	1460.3	18944	0
2024-08-06T14:25:00+05:30	1458.2	1459.9	1458.15	1459.9	18984	0
2024-08-06T14:24:00+05:30	1459.2	1459.2	1457.7	1458.45	23588	0
2024-08-06T14:23:00+05:30	1460.6	1460.6	1459.05	1459.3	11982	0
2024-08-06T14:22:00+05:30	1458.4	1460.9	1458.1	1460.65	24334	0
2024-08-06T14:21:00+05:30	1458.5	1458.5	1457.5	1458.4	20652	0
2024-08-06T14:20:00+05:30	1455.75	1458.5	1455.75	1458.5	25704	0
2024-08-06T14:19:00+05:30	1456.5	1457.3	1455.75	1455.75	20972	0
2024-08-06T14:18:00+05:30	1457.6	1457.8	1456.5	1456.5	24124	0
2024-08-06T14:17:00+05:30	1458.05	1458.3	1457.1	1457.6	15920	0
2024-08-06T14:16:00+05:30	1457.4	1458.35	1456.6	1458.0	28122	0
2024-08-06T14:15:00+05:30	1458.3	1458.3	1457.0	1457.4	23484	0
2024-08-06T14:14:00+05:30	1458.8	1459.5	1458.0	1458.3	16064	0
2024-08-06T14:13:00+05:30	1457.8	1459.1	1457.5	1458.75	24498	0
2024-08-06T14:12:00+05:30	1458.0	1458.75	1457.5	1457.5	25130	0
2024-08-06T14:11:00+05:30	1458.1	1458.5	1457.5	1458.0	28254	0
2024-08-06T14:10:00+05:30	1460.1	1461.2	1458.1	1458.1	25828	0
2024-08-06T14:09:00+05:30	1460.3	1460.5	1459.55	1460.1	13200	0
2024-08-06T14:08:00+05:30	1460.2	1460.9	1460.05	1460.3	16556	0
2024-08-06T14:07:00+05:30	1461.1	1461.1	1460.0	1460.1	17380	0
2024-08-06T14:06:00+05:30	1461.3	1461.8	1461.0	1461.1	10354	0
2024-08-06T14:05:00+05:30	1461.7	1462.0	1461.0	1461.3	17660	0
2024-08-06T14:04:00+05:30	1462.8	1462.8	1461.55	1461.7	9358	0
2024-08-06T14:03:00+05:30	1462.5	1463.2	1462.0	1462.8	14234	0
2024-08-06T14:02:00+05:30	1463.0	1463.2	1462.0	1462.5	9704	0
2024-08-06T14:01:00+05:30	1463.9	1463.9	1462.35	1463.0	19150	0
2024-08-06T14:00:00+05:30	1465.1	1465.1	1463.55	1463.9	17112	0
2024-08-06T13:59:00+05:30	1465.85	1465.85	1464.4	1465.1	10658	0
2024-08-06T13:58:00+05:30	1466.4	1466.4	1465.05	1465.2	20838	0
2024-08-06T13:57:00+05:30	1464.5	1466.2	1464.4	1466.2	27478	0
2024-08-06T13:56:00+05:30	1465.3	1465.35	1464.15	1464.5	11350	0
2024-08-06T13:55:00+05:30	1464.95	1465.9	1464.6	1465.4	20284	0
2024-08-06T13:54:00+05:30	1465.35	1465.35	1464.05	1464.95	18592	0
2024-08-06T13:53:00+05:30	1464.5	1465.5	1464.5	1465.45	22250	0
2024-08-06T13:52:00+05:30	1462.9	1464.8	1462.8	1464.5	18734	0
2024-08-06T13:51:00+05:30	1462.6	1463.3	1462.0	1462.9	28268	0
2024-08-06T13:50:00+05:30	1462.8	1463.5	1462.3	1462.6	20778	0
2024-08-06T13:49:00+05:30	1461.8	1463.5	1461.8	1462.8	27130	0
2024-08-06T13:48:00+05:30	1461.4	1462.75	1460.9	1461.9	42762	0
2024-08-06T13:47:00+05:30	1460.85	1462.0	1460.7	1461.4	20406	0
2024-08-06T13:46:00+05:30	1461.75	1461.85	1460.7	1460.85	33682	0
2024-08-06T13:45:00+05:30	1462.8	1462.8	1461.5	1461.75	25358	0
2024-08-06T13:44:00+05:30	1462.75	1464.1	1462.5	1462.6	24050	0
2024-08-06T13:43:00+05:30	1463.0	1463.4	1462.7	1462.8	19134	0
2024-08-06T13:42:00+05:30	1463.8	1464.1	1462.05	1463.0	29360	0
2024-08-06T13:41:00+05:30	1463.25	1464.2	1462.8	1463.8	23110	0
2024-08-06T13:40:00+05:30	1463.4	1464.5	1462.8	1463.2	28720	0
2024-08-06T13:39:00+05:30	1463.0	1464.2	1462.5	1463.45	31636	0
2024-08-06T13:38:00+05:30	1464.9	1464.9	1462.5	1463.0	34388	0
